9.60458,0.0114877;1.0,-0.0857439954987525,0.0
9.92539,0.0117375;1.0,-0.08759437775578124,0.0
10.2747,0.0119378;1.0,-0.08907353507377501,0.0
10.6531,0.0121676;1.0,-0.09077091502665001,0.0
11.0612,0.0123708;1.0,-0.0922678654014,0.0
11.4469,0.0125591;1.0,-0.0936541396432875,0.0
11.7933,0.0127394;1.0,-0.094982101627425,0.0
12.1871,0.0129263;1.0,-0.09635649708476252,0.0
12.6433,0.0131065;1.0,-0.09767733970706251,0.0
13.1441,0.0132915;1.0,-0.0990311069806875,0.0
13.562,0.0134451;1.0,-0.10015446582675001,0.0
13.9949,0.0135896;1.0,-0.1012088059011,0.0
14.4766,0.0137278;1.0,-0.10221325548945,0.0
15.0168,0.0139028;1.0,-0.10348809162360001,0.0
15.5519,0.0140993;1.0,-0.1049224841112375,0.0
16.1202,0.0142943;1.0,-0.10634314884427498,0.0
16.6503,0.0144965;1.0,-0.10781860847268752,0.0
17.2195,0.0147101;1.0,-0.1093758728739375,0.0
17.8007,0.0149175;1.0,-0.1108854677165625,0.0
18.4128,0.0150344;1.0,-0.1117199047488,0.0
19.0659,0.0150315;1.0,-0.1116615409655625,0.0
19.7367,0.0148651;1.0,-0.1103880449281125,0.0
20.4324,0.0146701;1.0,-0.10890170493285002,0.0
21.143,0.0145819;1.0,-0.108208105831125,0.0
21.8523,0.0147507;1.0,-0.1094214872939625,0.0
22.5468,0.0151197;1.0,-0.11211937180515,0.0
23.307,0.0156118;1.0,-0.11572400916525,0.0
24.0841,0.015855;1.0,-0.11748054972937501,0.0
24.8557,0.0158202;1.0,-0.117176916955725,0.0
25.6694,0.0153844;1.0,-0.1139020938099,0.0
26.4821,0.014703;1.0,-0.10881237631387501,0.0
27.3086,0.0142156;1.0,-0.10516121949690001,0.0
28.1358,0.0143449;1.0,-0.10607323035967502,0.0
28.797,0.0148751;1.0,-0.109956906544875,0.0
29.3541,0.015268;1.0,-0.1128293310045,0.0
29.7529,0.0153195;1.0,-0.11318700168168751,0.0
30.1552,0.0152675;0.62306,-0.11277977056500002,0.0
30.3674,0.0152895;0.6204075,-0.11293011614137499,0.0
30.5631,0.0153448;0.61796125,-0.1133273075367,0.0
30.7485,0.0153777;0.61564375,-0.11355959546831251,0.0
30.96,0.0153334;0.613,-0.11322029226000001,0.0
31.2694,0.0152356;0.6091325,-0.11248046973510002,0.0
31.6405,0.0151851;0.6044937499999999,-0.1120865094129375,0.0
32.0088,0.015156;0.59989,-0.111850779852,0.0
32.4065,0.0152566;0.5949187499999999,-0.112570451220375,0.0
32.8027,0.0154893;0.58996625,-0.11426440927083749,0.0
33.2042,0.0156652;0.5849475,-0.11553843587310002,0.0
33.584,0.0156552;0.5801999999999999,-0.11544238411200002,0.0
34.0197,0.0154015;0.57475375,-0.1135464209641875,0.0
34.4334,0.0154006;0.5695825,-0.11351589367485002,0.0
34.843,0.0156524;0.5644625,-0.1153478378505,0.0
35.2662,0.0158746;0.5591725000000001,-0.11696011193055,0.0
35.6667,0.0158521;0.55416625,-0.11677052964348751,0.0
36.0859,0.0155274;0.54892625,-0.11435429923627502,0.0
36.5116,0.015475;0.543605,-0.1139436862125,0.0
36.9157,0.0157463;0.5385537499999999,-0.11591742867408752,0.0
37.1838,0.0159246;0.5352025,-0.11721398571945,0.0
37.4207,0.0159256;0.53224125,-0.11720719837530001,0.0
37.6296,0.015835;0.5296299999999999,-0.116528007315,0.0
37.8246,0.0158212;0.5271925000000001,-0.1164148853943,0.0
38.0109,0.0158088;0.52486375,-0.11631259981530001,0.0
38.1864,0.015742;0.52267,-0.115810761342,0.0
38.3568,0.0156571;0.52054,-0.11517616405020001,0.0
38.5372,0.0156419;0.518285,-0.11505376864245001,0.0
38.7027,0.015681;0.51621625,-0.115331636104875,0.0
38.8758,0.0156571;0.5140525,-0.115145691419325,0.0
39.033,0.0156061;0.5120875,-0.11476142662012499,0.0
39.1987,0.015577;0.51001625,-0.114537756937875,0.0
39.3782,0.0155608;0.5077725,-0.11440816389540001,0.0
39.5238,0.0155637;0.5059525,-0.11442098787727499,0.0
39.6914,0.0155489;0.5038575,-0.114302408964525,0.0
39.8476,0.0155184;0.501905,-0.11406910876560002,0.0
40.0085,0.015454;0.49989375,-0.11358640740375002,0.0
40.176,0.0154569;0.49779999999999996,-0.11359801344600003,0.0
40.3294,0.0154907;0.4958825,-0.113837510112825,0.0
40.4966,0.0154588;0.49379249999999997,-0.1135933918497,0.0
40.6452,0.0154325;0.49193499999999996,-0.11339153606625,0.0
40.8215,0.0154068;0.48973125,-0.11319251742675002,0.0
40.964,0.0154516;0.48795,-0.113513402466,0.0
41.1408,0.0154859;0.48574,-0.11375511631980001,0.0
41.2925,0.0154759;0.48384375,-0.11367285524718751,0.0
41.4579,0.0154607;0.48177624999999996,-0.11355161942051252,0.0
41.6162,0.0155246;0.4797975,-0.11401171928055,0.0
41.7799,0.0155598;0.47775125,-0.11426067416992501,0.0
41.9457,0.0155398;0.47567875,-0.11410414579177501,0.0
42.1247,0.0155413;0.47344125000000004,-0.11410472774958749,0.0
42.2967,0.0156338;0.47129125,-0.114773781943275,0.0
42.4715,0.0156447;0.46910625,-0.1148435479648125,0.0
42.6349,0.0156009;0.46706375,-0.1145124644572125,0.0
42.8211,0.0156013;0.46473624999999996,-0.11450450689713751,0.0
42.9899,0.0155851;0.46262625,-0.1143757429106625,0.0
43.155,0.0155861;0.4605625,-0.11437343195437502,0.0
43.3228,0.0155298;0.458465,-0.11395052092710001,0.0
43.4997,0.0154521;0.45625375,-0.11337014357111251,0.0
43.6626,0.015484;0.45421750000000005,-0.113594731131,0.0
43.8397,0.0154731;0.45200375,-0.11350448976723751,0.0
43.9876,0.0154464;0.45015499999999997,-0.11330006225760002,0.0
44.1728,0.0154487;0.44783999999999996,-0.1133062037424,0.0
44.3308,0.0155203;0.44586499999999996,-0.11382214756785002,0.0
44.5034,0.0155365;0.44370750000000003,-0.113930898472125,0.0
44.6606,0.0154983;0.4417425,-0.11364163733632501,0.0
44.8324,0.0155408;0.439595,-0.11394325739280002,0.0
44.9979,0.0155923;0.43752625,-0.11431117216436251,0.0
45.1536,0.015557;0.43558,-0.11404329541800001,0.0
45.3254,0.0155327;0.4334325,-0.113855153097825,0.0
45.476,0.0156104;0.43155,-0.11441588043600001,0.0
45.645,0.0155999;0.42943749999999997,-0.114329034616875,0.0
45.7994,0.0155436;0.42750750000000004,-0.1139074216731,0.0
45.9704,0.0155403;0.42537,-0.1138732732233,0.0
46.1126,0.0155804;0.4235925,-0.11415880217610001,0.0
46.2825,0.0155532;0.42146875,-0.11394959632875,0.0
46.4351,0.0154955;0.41956125,-0.11351799340481251,0.0
46.5975,0.0154812;0.41753125,-0.11340380543625002,0.0
46.7518,0.0155045;0.4156025,-0.11356551268837499,0.0
46.8957,0.0154573;0.41380375,-0.1132114466114625,0.0
47.0679,0.0154087;0.41165124999999997,-0.1128455431847625,0.0
47.2041,0.0154845;0.40994875000000003,-0.11339275542581251,0.0
47.372,0.0155145;0.40785,-0.11360267664750001,0.0
47.5201,0.0154726;0.40599875,-0.113287276877775,0.0
47.6765,0.0155436;0.40404375000000003,-0.11379800832975001,0.0
47.8299,0.0155861;0.40212624999999996,-0.1141001939835375,0.0
47.9686,0.0112791;0.4003925,-0.08256434011402501,0.0
48.1318,0.00750803;0.3983525,-0.0549550687561725,0.0
48.2856,0.0047583;0.39642999999999995,-0.034825659860700006,0.0
48.4358,0.00284539;0.3945525,-0.0208236047213925,0.0
48.5773,0.00159675;0.39278375,-0.011684753235843752,0.0
48.7346,8.06544E-4;0.3908175,-0.005901680252916,0.0
48.8744,5.03732E-4;0.38906999999999997,-0.0036856665027720005,0.0
49.0309,2.85244E-4;0.38711375,-0.0020868833623515002,0.0
49.1833,6.35362E-5;0.38520875,-4.64803050054525E-4,0.0
49.3026,5.42101E-5;0.38371750000000004,-3.96553129214025E-4,0.0
49.4681,8.85167E-5;0.38164875,-6.474549263727375E-4,0.0
49.6059,-3.10387E-5;0.37992625,2.270163650687625E-4,0.0
49.7504,-5.28386E-5;0.37812,3.864317194296E-4,0.0
49.9018,6.01118E-5;0.3762275,-4.395896736703501E-4,0.0
50.0325,2.45436E-5;0.37459375,-1.7947208374875E-4,0.0
50.1748,-3.82395E-5;0.372815,2.7960127775775E-4,0.0
50.31,6.99831E-5;0.371125,-5.1167006339625E-4,0.0
50.4557,6.73254E-5;0.36930375,-4.92201936807075E-4,0.0
50.5972,-2.90591E-5;0.367535,2.1242959089555003E-4,0.0
50.7279,4.5498E-5;0.36590125,-3.3257993252175E-4,0.0
50.872,6.99899E-5;0.3641,-5.11572276777E-4,0.0
51.0081,-2.71374E-5;0.36239875,1.98339647951475E-4,0.0
51.1385,-9.80609E-6;0.36076874999999997,7.166516724950625E-5,0.0
51.2757,4.49669E-5;0.35905375,-3.286053402212625E-4,0.0
51.4114,-3.65013E-5;0.3573575,2.6672256399442505E-4,0.0
51.5376,-5.1654E-5;0.35578000000000004,3.77422038036E-4,0.0
51.6745,1.84358E-5;0.35406875,-1.3469602219837501E-4,0.0
51.806,-2.38162E-5;0.35242500000000004,1.7399466728550004E-4,0.0
51.9331,-5.50249E-5;0.35083624999999996,4.0197069887178756E-4,0.0
52.0667,-7.74888E-5;0.34916625,5.660363021139001E-4,0.0
52.1743,3.79876E-6;0.34782124999999997,-2.7747458835495003E-5,0.0
52.3241,7.22823E-5;0.34594874999999997,-5.279343513996376E-4,0.0
52.4532,-2.57497E-5;0.34433499999999995,1.8805779688484998E-4,0.0
52.5628,-2.54427E-6;0.34296499999999996,1.8580522668165003E-5,0.0
52.704,7.64695E-5;0.3412,-5.584078180200001E-4,0.0
52.8232,-2.37448E-5;0.33971,1.733824638024E-4,0.0
52.9436,-2.46304E-5;0.338205,1.798379173296E-4,0.0
53.0783,7.21153E-5;0.33652125,-5.265106592700375E-4,0.0
53.1942,-1.66949E-5;0.3350725,1.2188148056407499E-4,0.0
53.317,-3.71058E-5;0.3335375,2.7087461273025E-4,0.0
53.448,7.08852E-5;0.3319,-5.17431479364E-4,0.0
53.5602,-7.08766E-6;0.3304975,5.1733888173254996E-5,0.0
53.6822,-4.28576E-5;0.3289725,3.1280441154480005E-4,0.0
53.8071,6.83202E-5;0.32741125000000004,-4.98616080624675E-4,0.0
53.9172,2.23912E-5;0.32603499999999996,-1.6340673446760002E-4,0.0
54.0284,-1.16419E-5;0.324645,8.495552538765E-5,0.0
54.1433,4.76566E-5;0.32320874999999993,-3.4774842903457506E-4,0.0
54.2541,9.93456E-6;0.32182374999999996,-7.248798520614E-5,0.0
54.3643,-1.63116E-5;0.32044625,1.1901161731545001E-4,0.0
54.4784,5.28423E-5;0.31901999999999997,-3.8552188516380006E-4,0.0
54.5858,-6.52957E-7;0.3176775,4.763519324210251E-6,0.0
54.695,-3.77405E-5;0.3163125,2.75312937571875E-4,0.0
54.8007,-8.38955E-5;0.31499125,6.119755045243126E-4,0.0
54.879,3.85405E-5;0.3140125,-2.81122259626875E-4,0.0
54.9938,1.51868E-4;0.3125775,-0.001107690755931,0.0
55.0955,-2.91558E-5;0.31130625,2.1264467482912499E-4,0.0
55.1872,5.46839E-5;0.31016000000000005,-3.988123075272E-4,0.0
55.2939,1.29453E-4;0.30882624999999997,-9.44055145362375E-4,0.0
55.4258,-3.74885E-5;0.3071775,2.73371887112625E-4,0.0
55.4773,7.99238E-5;0.30653375,-5.82801162638475E-4,0.0
55.6167,1.3509E-4;0.30479124999999996,-9.8500027498875E-4,0.0
55.7261,-3.15261E-5;0.30342375,2.2985765024546254E-4,0.0
55.7727,1.09657E-4;0.30284125,-7.99492998885375E-4,0.0
55.9094,1.27217E-4;0.3011325,-9.2745515197575E-4,0.0
56.0184,-3.28946E-5;0.29977,2.3979936427260003E-4,0.0
56.0658,7.2055E-5;0.2991775,-5.252631704287501E-4,0.0
56.1866,8.71203E-5;0.29766750000000003,-6.350460245700749E-4,0.0
56.2876,-3.69997E-5;0.29640500000000003,2.6968790882354995E-4,0.0
56.3387,1.11132E-4;0.29576624999999995,-8.100111284685001E-4,0.0
56.4583,8.23187E-5;0.29427125,-5.999618480242125E-4,0.0
56.5625,-1.9253E-5;0.29296875,1.4031375820312502E-4,0.0
56.6148,1.44643E-4;0.292315,-0.0010541139955635,0.0
56.7178,7.78794E-5;0.29102750000000005,-5.6753119412505E-4,0.0
56.8282,-1.30223E-5;0.28964749999999995,9.489212299177501E-5,0.0
56.9136,1.65133E-4;0.28857999999999995,-0.001203253824342,0.0
56.998,2.51555E-5;0.28752500000000003,-1.8328945054125E-4,0.0
57.1023,-3.25295E-5;0.28622125,2.370055902455625E-4,0.0
57.205,1.26701E-4;0.2849375,-9.230777598562501E-4,0.0
57.252,-4.98641E-5;0.28435,3.6327517705050005E-4,0.0
57.3452,-4.79636E-6;0.283185,3.494126916198001E-5,0.0
57.4592,1.18564E-4;0.28175999999999995,-8.63682777792E-4,0.0
57.4938,-3.68921E-5;0.2813275,2.68736748678825E-4,0.0
57.594,1.32157E-5;0.28007499999999996,-9.626345615324999E-5,0.0
57.6997,1.17203E-4;0.27875375,-8.53662832728375E-4,0.0
57.7786,-3.47055E-5;0.27776750000000006,2.527716179913751E-4,0.0
57.8426,7.94905E-5;0.27696750000000003,-5.789364855176251E-4,0.0
57.9482,9.79565E-5;0.2756475,-7.133872393001252E-4,0.0
58.0382,-3.47015E-5;0.27452249999999995,2.5270870276012503E-4,0.0
58.0719,1.00012E-4;0.27410125,-7.283104242645001E-4,0.0
58.1715,4.64819E-5;0.27285624999999997,-3.384745430780625E-4,0.0
58.2636,-4.17148E-5;0.27170500000000003,3.037467959202E-4,0.0
58.3142,1.33851E-4;0.2710725,-9.7461219755925E-4,0.0
58.3996,3.45774E-5;0.270005,-2.517581012661E-4,0.0
58.5002,-1.36362E-5;0.26874750000000003,9.928004839785002E-5,0.0
58.5946,1.24058E-4;0.2675675,-9.031757666745E-4,0.0
58.6319,-1.40768E-5;0.26710124999999996,1.024809392628E-4,0.0
58.7124,5.71763E-6;0.26609499999999997,-4.1623365826454996E-5,0.0
58.807,9.53453E-5;0.2649125,-6.94063608535875E-4,0.0
58.883,-4.83083E-5;0.2639625,3.51645233891625E-4,0.0
58.9269,6.96494E-5;0.26341374999999995,-5.069796628917751E-4,0.0
59.0239,9.7948E-5;0.26220125000000005,-7.129302264105E-4,0.0
59.1009,-1.41742E-5;0.26123874999999996,1.0316509508707502E-4,0.0
59.131,9.17195E-5;0.2608625,-6.67558253420625E-4,0.0
59.2224,2.3429E-5;0.25972,-1.70514293964E-4,0.0
59.3037,-3.48627E-5;0.25870375,2.5371717336753754E-4,0.0
59.3749,1.30409E-4;0.25781375000000006,-9.49031169997125E-4,0.0
59.4309,1.74399E-5;0.25711375,-1.269124914265875E-4,0.0
59.5058,1.80524E-5;0.2561775,-1.313646656103E-4,0.0
59.5887,1.01705E-4;0.25514125,-7.40060742249375E-4,0.0
59.6425,-4.93481E-5;0.25446875,3.590735847965626E-4,0.0
59.7011,2.82112E-5;0.25373625000000005,-2.0526810122880001E-4,0.0
59.7679,8.46814E-5;0.25290125,-6.161308895735251E-4,0.0
59.8559,-2.98286E-5;0.25180125000000003,2.1701918362972502E-4,0.0
59.8802,9.53751E-5;0.2514975,-6.93896699763675E-4,0.0
59.955,3.27071E-5;0.2505625,-2.3794967182312499E-4,0.0
60.0412,-1.41766E-5;0.0,1.0313257471530001E-4,0.0
59.972,-2.88174E-5;0.25034999999999996,2.09649610827E-4,0.0
59.9846,-1.44897E-4;0.2501925,0.00105413404280175,0.0
60.0595,-8.49683E-5;0.0,6.181254239480625E-4,0.0
60.0079,-3.82104E-5;0.0,2.779795280169E-4,0.0
59.9158,-1.00458E-6;0.2510525,7.308636696135E-6,0.0
59.932,-1.18315E-5;0.25084999999999996,8.607717953250001E-5,0.0
60.0079,-1.02025E-5;0.0,7.42228852509375E-5,0.0
59.9481,-3.39441E-5;0.25064875000000003,2.469499338704625E-4,0.0
59.9643,9.08888E-5;0.25044625,-6.612281877381001E-4,0.0
60.0274,2.01821E-5;0.0,-1.4682270378922502E-4,0.0
59.9986,-3.09656E-6;0.25001749999999995,2.252749025694E-5,0.0
60.038,2.74292E-5;0.0,-1.9954352133900004E-4,0.0
59.9795,9.29621E-5;0.25025624999999996,-6.763064239614376E-4,0.0
59.982,1.0451E-4;0.25022500000000003,-7.603173044250001E-4,0.0
60.0443,1.294E-4;0.0,-9.41363503425E-4,0.0
59.9873,7.13914E-5;0.25015875000000004,-5.19375835015425E-4,0.0
60.0016,1.52745E-4;0.0,-0.00111121895853,0.0
59.9854,1.32795E-4;0.25018250000000003,-9.660908955262501E-4,0.0
60.0023,7.92829E-5;0.0,-5.767824136849875E-4,0.0
59.9441,4.81624E-7;0.25069875,-3.5039155604310006E-6,0.0
59.9481,-1.03874E-4;0.25064875000000003,7.557035664772501E-4,0.0
60.0305,-7.30775E-5;0.0,5.316304542609376E-4,0.0
59.9693,-4.07327E-5;0.25038375,2.963350818520875E-4,0.0
60.0026,-1.26511E-4;0.0,9.203662915177501E-4,0.0
59.9609,-1.59689E-4;0.25048875,0.0011617608893996249,0.0
59.9688,-1.4106E-4;0.25039,0.0010262280040200002,0.0
60.0547,-1.6523E-4;0.0,0.00120201435719625,0.0
59.9968,-1.53856E-4;0.25004,0.0011193042462720002,0.0
60.0041,-1.33871E-4;0.0,9.739094667333752E-4,0.0
59.9526,-7.12514E-5;0.25059250000000005,5.183665999363501E-4,0.0
59.987,5.43113E-5;0.25016249999999995,-3.95117355175875E-4,0.0
60.0259,-1.76029E-5;0.0,1.280593878183375E-4,0.0
59.9919,-9.34323E-6;0.25010125,6.797228205061124E-5,0.0
60.0229,3.22202E-6;0.0,-2.3439918809032503E-5,0.0
59.9484,2.98556E-5;0.250645,-2.172052670586E-4,0.0
59.9628,1.07237E-4;0.250465,-7.801641345615E-4,0.0
60.0521,9.57638E-5;0.0,-6.966629351475751E-4,0.0
59.9829,4.35471E-5;0.25021375,-3.1680794495778753E-4,0.0
59.9992,1.30299E-4;0.25000999999999995,-9.479256158970001E-4,0.0
60.0615,3.46057E-5;0.0,-2.517484865604375E-4,0.0
60.0325,-3.84293E-6;0.0,2.795684739290625E-5,0.0
59.914,-3.38016E-5;0.251075,2.45917541016E-4,0.0
59.9364,-1.82902E-5;0.250795,1.3306556721270001E-4,0.0
60.0108,8.67585E-5;0.0,-6.3116457378075E-4,0.0
59.9652,1.17107E-4;0.25043499999999996,-8.519687074635E-4,0.0
60.0122,3.95221E-5;0.0,-2.87521469363925E-4,0.0
59.963,-7.11779E-5;0.2504625,5.178290984336249E-4,0.0
59.9587,-1.03467E-4;0.25051625,7.52738449451625E-4,0.0
60.0324,-1.30995E-4;0.0,9.529727091074999E-4,0.0
59.9792,-9.49033E-5;0.25026000000000004,6.904289099574001E-4,0.0
59.9851,-1.20199E-4;0.25018624999999994,8.74454441119125E-4,0.0
60.0666,-5.00599E-5;0.0,3.6417327003997505E-4,0.0
60.0061,-7.25681E-6;0.0,5.279312675047126E-5,0.0
59.9304,2.91674E-5;0.25087000000000004,-2.1220044769140002E-4,0.0
59.9317,1.12873E-5;0.25085375,-8.211799845971249E-5,0.0
60.0012,1.50256E-5;0.0,-1.0931117238480002E-4,0.0
59.9463,-3.03859E-5;0.25067125,2.210635414606125E-4,0.0
59.959,8.29658E-5;0.25051249999999997,-6.0358895099175E-4,0.0
60.0323,2.56611E-5;0.0,-1.866813942992625E-4,0.0
59.9886,4.7657E-6;0.25014250000000005,-3.4670671233675005E-5,0.0
60.0263,5.98666E-5;0.0,-4.3552361065657505E-4,0.0
59.9864,1.21441E-4;0.25016999999999995,-8.834894684910001E-4,0.0
59.9846,1.03999E-4;0.2501925,-7.5659873094225E-4,0.0
60.0576,1.35241E-4;0.0,-9.83849062944E-4,0.0
59.9846,9.18864E-5;0.2501925,-6.684788664396E-4,0.0
60.0006,1.38237E-4;0.0,-0.0010056738639667503,0.0
59.9786,1.10841E-4;0.2502675,-8.0637716999025E-4,0.0
60.0028,4.18013E-5;0.0,-3.0410401858635E-4,0.0
59.951,-4.5661E-5;0.2506125,3.3219216520875003E-4,0.0
59.9558,-1.13865E-4;0.25055249999999996,8.2838674812375E-4,0.0
60.0329,-9.69744E-5;0.0,7.054767957834E-4,0.0
59.9657,-5.92703E-5;0.25042875000000003,4.311990561423375E-4,0.0
59.9844,-1.54615E-4;0.250195,0.0011248331699775002,0.0
60.05,-5.82595E-5;0.0,4.2382693884375E-4,0.0
60.0015,1.74094E-6;0.0,-1.2665328707212503E-5,0.0
59.896,7.87094E-6;0.25129999999999997,-5.72641581666E-5,0.0
59.9178,2.13255E-5;0.2510275,-1.5514958608537502E-4,0.0
60.0112,-3.6765E-5;0.0,2.6746383087E-4,0.0
59.9426,-6.45217E-5;0.25071750000000004,4.69409255795925E-4,0.0
59.9688,4.41713E-5;0.25039,-3.2135137554210007E-4,0.0
60.0222,-2.95878E-5;0.0,2.1524878181565E-4,0.0
59.992,-3.14964E-5;0.25010000000000004,2.29137254892E-4,0.0
60.0258,6.76946E-7;0.0,-4.924716655474501E-6,0.0
59.9555,6.33874E-5;0.25055625,-4.61153912772375E-4,0.0
59.9655,1.06419E-4;0.25043125,-7.74211992958125E-4,0.0
60.0383,1.13891E-4;0.0,-8.28540667405125E-4,0.0
59.9819,4.87139E-5;0.25022625,-3.5439692895596254E-4,0.0
59.9948,1.33148E-4;0.25006500000000004,-9.68654296386E-4,0.0
60.0679,5.13557E-5;0.0,-3.735996410548875E-4,0.0
60.0236,1.3275E-5;0.0,-9.657445016250001E-5,0.0
59.9354,-4.3599E-5;0.25080749999999996,3.1719328685775E-4,0.0
59.9363,-3.36763E-5;0.25079624999999994,2.4500312692616254E-4,0.0
60.0153,5.18459E-5;0.0,-3.7717594784148753E-4,0.0
59.9627,7.95112E-5;0.25046625,-5.784551016291001E-4,0.0
60.008,-1.04791E-5;0.0,7.6235138127E-5,0.0
59.962,-1.08869E-4;0.25047499999999995,7.920374888325001E-4,0.0
59.9553,-1.25548E-4;0.25055875,9.133827449835E-4,0.0
60.0375,-1.5428E-4;0.0,0.001122365304375,0.0
59.9854,-1.35916E-4;0.25018250000000003,9.88796341401E-4,0.0
59.9934,-1.4304E-4;0.2500825,0.00104061954024,0.0
60.0706,-9.07247E-5;0.0,6.59998173135675E-4,0.0
60.0035,-4.08716E-5;0.0,2.9734035356025E-4,0.0
59.9435,1.2883E-5;0.25070625,-9.372655458562501E-5,0.0
59.9388,-7.71701E-7;0.250765,5.6143018803795E-6,0.0
60.0001,3.35651E-5;0.0,-2.441860899130875E-4,0.0
59.9422,-1.20972E-6;0.2507225,8.80097520681E-6,0.0
59.9567,1.08906E-4;0.25054125000000005,-7.923088336117501E-4,0.0
60.0483,6.97331E-5;0.0,-5.072956720922625E-4,0.0
59.9791,2.7003E-5;0.25026125,-1.96448941360125E-4,0.0
60.0055,9.53581E-5;0.0,-6.937282107391875E-4,0.0
59.9784,1.36512E-4;0.25027,-9.931358574720001E-4,0.0
59.9822,9.91615E-5;0.2502225,-7.214065315301251E-4,0.0
60.0754,1.46107E-4;0.0,-0.0010628871132457502,0.0
59.9946,1.12592E-4;0.2500675,-8.19109079988E-4,0.0
60.0043,1.26505E-4;0.0,-9.203218351068751E-4,0.0
59.9648,9.66835E-5;0.25044000000000005,-7.033852247220001E-4,0.0
60.0045,1.50388E-5;0.0,-1.0940701622025003E-4,0.0
59.9524,-8.15511E-5;0.250595,5.9329880937135E-4,0.0
59.9573,-1.24096E-4;0.25053375000000006,9.028182708720001E-4,0.0
60.0285,-1.27017E-4;0.0,9.24035100058125E-4,0.0
